data_object,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
default of credit card clients_x20,30000.0,0.0495999999999999,0.2553249999999999,0.0,896040.0,5224.51375,1800.0,17598.289925,17.045849999999998,554.5976625000001,1794.375,4111.5,0.0059125,0.2518375,0.0424374999999999,0.4247875,0.05405,0.533775,6.278075000000001,0.0
default of credit card clients_x22,30000.0,0.4992875,0.2918999999999999,0.0,408308.625,4805.3861625,1508.25,15321.9415375,10.9927,173.4562,1508.25,3771.5625,0.0309625,0.2245,0.0232499999999999,0.4383999999999999,0.0288,0.53505,5.8113875,0.0
default of credit card clients_x22,30000.0,0.450075,0.2843874999999999,0.0,407643.625,4773.00775,1506.375,14936.940975,10.9596375,176.09075,1506.375,3808.15625,0.0313375,0.2203125,0.0226,0.4382,0.0278625,0.5343625,5.8501875000000005,0.0
default of credit card clients_x22,30000.0,0.3997499999999999,0.2759375,0.0,404031.0,4790.0116,1502.375,15194.154525,10.9195375,172.245075,1502.375,3781.875,0.0320875,0.2157125,0.0204999999999999,0.4381625,0.0252874999999999,0.5341,5.867662500000001,0.0
default of credit card clients_x22,30000.0,0.350625,0.2695125,0.0,426529.0,4832.9420625,1504.75,15482.6991625,11.1518625,181.2691375,1504.75,3796.78125,0.0326875,0.2189249999999999,0.022225,0.4380375,0.0275374999999999,0.5359625,5.88945,0.0
default of credit card clients_x22,30000.0,0.300475,0.2621625,0.0,425461.625,4813.4376125,1506.5,15364.3099,11.2028625,182.154225,1506.5,3796.4375,0.0325125,0.2173375,0.0204375,0.4370125,0.0252625,0.532725,5.902262500000001,0.0
default of credit card clients_x22,30000.0,0.2490875,0.2557125,0.0,425461.625,4807.556875,1501.25,15381.47655,11.1716,181.09251250000003,1501.25,3764.0,0.0326625,0.217375,0.0207625,0.437825,0.02565,0.5341,5.9185625,0.0
default of credit card clients_x22,30000.0,0.200275,0.25065,0.0,425461.625,4810.5040500000005,1502.125,15360.195637499995,11.1470125,179.963825,1502.125,3788.46875,0.033225,0.2173,0.0212875,0.43785,0.026425,0.5338999999999999,5.935662499999999,0.0
default of credit card clients_x22,30000.0,0.1511375,0.2444124999999999,0.0,420654.375,4786.5447625,1500.5,15268.3696375,11.1521625,180.512275,1500.5,3785.34375,0.03235,0.2175,0.02115,0.4397625,0.026225,0.5361375,5.944100000000001,0.0
default of credit card clients_x22,30000.0,0.10025,0.2390749999999999,0.0,425461.625,4795.747087500001,1500.125,15308.1961875,11.216337500000002,182.427325,1500.125,3793.8125,0.0323625,0.217975,0.0203625,0.4381625,0.02515,0.534475,5.95365,0.0
default of credit card clients_x22,30000.0,0.0489,0.234625,0.0,426529.0,4795.7363875,1500.0,15249.355775000002,11.1608625,181.8095,1500.0,3782.59375,0.033,0.2169375,0.0213749999999999,0.4389875,0.0265125,0.5345125,5.9672125000000005,0.0
frogs_MFCCs_13,7195.0,0.5035999999999999,1.0,-0.6199250000000001,0.8354625,0.1517125,0.1986,0.2067625,-0.5595749999999999,-0.4293375,0.1472875,0.325,0.1843,0.903675,0.1305625,0.7293000000000001,0.175775,0.906975,8.1807,0.0
frogs_MFCCs_13,7195.0,0.4486125,1.0,-0.6288874999999999,0.8668625000000001,0.15035,0.19525,0.2067,-0.548125,-0.447375,0.1485625,0.3260375,0.1796874999999999,0.9054,0.1255875,0.7312625000000001,0.1676375,0.908525,8.285824999999999,0.0
frogs_MFCCs_13,7195.0,0.3994375,1.0,-0.615225,0.9005875000000001,0.1513125,0.1958875,0.2064999999999999,-0.5439125,-0.4551,0.148475,0.3270875,0.1852999999999999,0.9051625,0.1293,0.729775,0.1739374999999999,0.907,8.3712125,0.0
frogs_MFCCs_13,7195.0,0.3507625,1.0,-0.634025,0.8569500000000001,0.1503125,0.1944,0.2077,-0.545325,-0.451075,0.149625,0.327625,0.1797,0.905275,0.125625,0.7314124999999999,0.1683,0.9085124999999998,8.449175,0.0
frogs_MFCCs_13,7195.0,0.30285,1.0,-0.6394,0.9457000000000002,0.14965,0.1946625,0.207675,-0.5395,-0.4371875,0.1496499999999999,0.32785,0.1852875,0.9061,0.12975,0.7332,0.1733625,0.90975,8.520399999999999,0.0
frogs_MFCCs_13,7195.0,0.2524625,1.0,-0.6394,0.9457000000000002,0.1509499999999999,0.1971375,0.2070625,-0.5404,-0.4367249999999999,0.1483374999999999,0.32635,0.180425,0.9051,0.126325,0.7300749999999999,0.169125,0.90765,8.590175,0.0
frogs_MFCCs_13,7195.0,0.1982,1.0,-0.6235124999999999,0.915625,0.1508749999999999,0.1968625,0.2066375,-0.5500625,-0.453125,0.1480125,0.325975,0.1829125,0.9044875,0.1276624999999999,0.73015,0.1712999999999999,0.9075875,8.6602125,0.0
frogs_MFCCs_13,7195.0,0.1495,1.0,-0.60985,0.8971000000000001,0.1510625,0.1968875,0.2071625,-0.5399,-0.46395,0.1485625,0.32825,0.1836875,0.904225,0.128325,0.7306375,0.1720875,0.9079375,8.7191875,0.0
frogs_MFCCs_13,7195.0,0.100875,1.0,-0.6347,0.9457000000000002,0.1512,0.1969875,0.2069249999999999,-0.5481250000000001,-0.4399375,0.1480749999999999,0.32665,0.184575,0.904525,0.12895,0.7299249999999999,0.17305,0.907575,8.77485,0.0
frogs_MFCCs_13,7195.0,0.0495125,1.0,-0.6441,0.9306625000000002,0.1507,0.1964499999999999,0.2069625,-0.545775,-0.4470375,0.1484875,0.3277124999999999,0.1832375,0.90435,0.127625,0.7299374999999999,0.1709875,0.907525,8.8303875,0.0
frogs_MFCCs_15,7195.0,0.5008125000000001,1.0,-0.6439499999999999,0.6429,-0.1020375,-0.141975,0.1872875,0.7021624999999998,-0.234825,0.1282375,0.271275,0.1965499999999999,0.90405,0.1815125,0.7308125,0.2320125,0.907975,8.18635,0.0
frogs_MFCCs_15,7195.0,0.4485,1.0,-0.69985,0.66715,-0.1029125,-0.144725,0.18735,0.7190749999999999,-0.1799375,0.127475,0.2703,0.2077125,0.9053625,0.1744,0.7299749999999998,0.243675,0.907575,8.285975,0.0
frogs_MFCCs_15,7195.0,0.398075,1.0,-0.6918249999999999,0.656525,-0.1025249999999999,-0.1442874999999999,0.1879374999999999,0.7159625000000001,-0.1862625,0.1281875,0.2715875,0.20365,0.904175,0.1786124999999999,0.729675,0.2356875,0.9072125,8.373475,0.0
frogs_MFCCs_15,7195.0,0.349775,1.0,-0.6825,0.665,-0.103325,-0.145075,0.1870875,0.7161000000000001,-0.2040124999999999,0.127525,0.2701125,0.2040375,0.9052,0.1834875,0.7305499999999999,0.2367999999999999,0.9078125,8.4506875,0.0
frogs_MFCCs_15,7195.0,0.3026375,1.0,-0.6744749999999999,0.6662750000000001,-0.1011624999999999,-0.1426375,0.1874625,0.7001625,-0.2512999999999999,0.1278625,0.272825,0.209225,0.904725,0.1824125,0.7306875,0.2389,0.907925,8.5206875,0.0
frogs_MFCCs_15,7195.0,0.2479749999999999,1.0,-0.6825,0.66675,-0.1016499999999999,-0.1427875,0.1875625,0.7111000000000001,-0.213875,0.1278875,0.2732874999999999,0.205225,0.9044875,0.1839249999999999,0.7302,0.2353874999999999,0.9078250000000002,8.5961625,0.0
frogs_MFCCs_15,7195.0,0.1987875,1.0,-0.6825,0.668025,-0.1027125,-0.1438124999999999,0.1868249999999999,0.7137375,-0.2097875,0.1277,0.272125,0.2081999999999999,0.9035625,0.1821124999999999,0.7281624999999999,0.24195,0.906275,8.659475,0.0
frogs_MFCCs_15,7195.0,0.1511249999999999,1.0,-0.66515,0.665,-0.1026624999999999,-0.1449125,0.1873625,0.715875,-0.2176249999999999,0.1275875,0.2726,0.2098125,0.903775,0.1830875,0.728375,0.2356499999999999,0.906475,8.717300000000002,0.0
frogs_MFCCs_15,7195.0,0.0980625,1.0,-0.69985,0.6688999999999999,-0.1014375,-0.1428,0.187775,0.7106125000000001,-0.213975,0.1283625,0.2735875,0.206525,0.90425,0.1860625,0.730625,0.2331625,0.9080625,8.777975,0.0
frogs_MFCCs_15,7195.0,0.0497625,1.0,-0.7172,0.6688999999999999,-0.1016499999999999,-0.143225,0.1875,0.7105625000000001,-0.2130624999999999,0.128,0.2727375000000001,0.2077125,0.90445,0.1848749999999999,0.7301124999999999,0.2339125,0.907625,8.830125,0.0
frogs_MFCCs_22,7195.0,0.4990999999999999,1.0,-0.3713625,0.4303374999999999,0.0876625,0.105425,0.1237749999999999,-0.4843875,-0.506875,0.0966,0.1950875,0.1452125,0.81,0.1856875,0.6285875,0.2595874999999999,0.8220999999999999,8.189775000000001,0.0
frogs_MFCCs_22,7195.0,0.451525,1.0,-0.3664625,0.430525,0.0877125,0.105275,0.123625,-0.4806875,-0.5192249999999999,0.0967,0.1948375,0.1435499999999999,0.8094,0.1838499999999999,0.6278875,0.2571375,0.821425,8.28045,0.0
frogs_MFCCs_22,7195.0,0.3984375,1.0,-0.375,0.4195749999999999,0.0874374999999999,0.1030874999999999,0.1233,-0.4788625,-0.5107250000000001,0.0967249999999999,0.1943,0.1439625,0.8085125,0.1847375,0.6263875,0.2586,0.8202,8.3729,0.0
frogs_MFCCs_22,7195.0,0.3513125,1.0,-0.375475,0.4215499999999999,0.0876375,0.1044249999999999,0.12345,-0.4868875,-0.495975,0.096525,0.1945,0.1443,0.8082125,0.1840999999999999,0.6263624999999999,0.2582,0.8198875,8.448325,0.0
frogs_MFCCs_22,7195.0,0.3002499999999999,1.0,-0.3793000000000001,0.4303374999999999,0.0874125,0.104525,0.123,-0.4839,-0.5075875,0.096225,0.1939749999999999,0.145625,0.806475,0.1857875,0.6249125,0.2604875,0.8186375000000001,8.524087499999998,0.0
frogs_MFCCs_22,7195.0,0.250525,1.0,-0.3783500000000001,0.4320124999999999,0.0876125,0.1044375,0.12335,-0.4806624999999999,-0.5040499999999999,0.0963,0.194275,0.1476125,0.8085375,0.1871875,0.6272249999999999,0.2619249999999999,0.8205250000000001,8.592725000000002,0.0
frogs_MFCCs_22,7195.0,0.19955,1.0,-0.3774,0.4307124999999999,0.087825,0.1055375,0.1232625,-0.4862625,-0.5104625,0.09615,0.1941125,0.1467125,0.8082499999999999,0.1861999999999999,0.6265000000000001,0.2609875,0.8201875000000001,8.65855,0.0
frogs_MFCCs_22,7195.0,0.152525,1.0,-0.3788250000000001,0.4305249999999999,0.0875875,0.1050625,0.1235,-0.4903375,-0.497025,0.0961875,0.1942249999999999,0.1404875,0.8077124999999999,0.1840875,0.626475,0.257275,0.8199624999999999,8.71565,0.0
frogs_MFCCs_22,7195.0,0.10135,1.0,-0.3793000000000001,0.4290374999999999,0.087625,0.1054625,0.1232124999999999,-0.4890499999999999,-0.5119625000000001,0.0962,0.1941874999999999,0.14305,0.8072374999999999,0.1850375,0.6259875,0.2591,0.8195874999999999,8.7743125,0.0
frogs_MFCCs_22,7195.0,0.051375,1.0,-0.3793000000000001,0.4322,0.0877749999999999,0.1057249999999999,0.123425,-0.4901,-0.494725,0.0962124999999999,0.1944374999999999,0.1432625,0.8080749999999999,0.1853875,0.6266124999999999,0.2595625,0.820175,8.828425,0.0
frogs_MFCCs_11,7195.0,0.5006499999999999,1.0,-0.7806499999999998,0.5135500000000001,-0.1146249999999999,-0.1514875,0.1868749999999999,0.547575,-0.44845,0.13475,0.2976375,0.2109874999999999,0.8668,0.1101125,0.6867625,0.198275,0.878625,8.186675000000001,0.0
frogs_MFCCs_11,7195.0,0.4522749999999999,1.0,-0.769975,0.5139,-0.1156125,-0.1535375,0.1864875,0.5464249999999999,-0.436825,0.1334125,0.2961499999999999,0.20485,0.866025,0.1070875,0.68875,0.1933249999999999,0.8797375,8.279050000000002,0.0
frogs_MFCCs_11,7195.0,0.3986125,1.0,-0.8832125,0.50765,-0.116175,-0.1548,0.187,0.5590625,-0.4108875,0.133225,0.296375,0.20925,0.8672749999999999,0.1087749999999999,0.6894875,0.195275,0.8801625000000002,8.3726,0.0
frogs_MFCCs_11,7195.0,0.3487,1.0,-0.8586750000000001,0.5213000000000001,-0.1153,-0.1527249999999999,0.1867625,0.5461125,-0.415075,0.1340624999999999,0.2967875,0.2047749999999999,0.8676625,0.1062875,0.688925,0.1923,0.8803124999999999,8.4522875,0.0
frogs_MFCCs_11,7195.0,0.2988,1.0,-0.8471375,0.52215,-0.114825,-0.1522,0.1869124999999999,0.5488500000000001,-0.4222625,0.1341625,0.297275,0.20825,0.8671749999999999,0.1092125,0.68965,0.1961,0.880675,8.526174999999999,0.0
frogs_MFCCs_11,7195.0,0.2501375,1.0,-0.8471374999999999,0.5216500000000001,-0.116025,-0.153425,0.1866749999999999,0.5492,-0.4220374999999999,0.1337624999999999,0.2970625,0.2071125,0.8658875,0.107625,0.6883375,0.1942875,0.8793624999999999,8.5932625,0.0
frogs_MFCCs_11,7195.0,0.2016249999999999,1.0,-0.86155,0.51995,-0.1163,-0.153925,0.1865625,0.5525875,-0.4228625,0.133525,0.2963125,0.2115874999999999,0.8655875,0.1095,0.688375,0.197325,0.879325,8.655937499999999,0.0
frogs_MFCCs_11,7195.0,0.1503374999999999,1.0,-0.902,0.52215,-0.1159875,-0.1538125,0.1864,0.5514,-0.408325,0.13315,0.2953625,0.2072375,0.8661,0.1065874999999999,0.6885375,0.193075,0.8800625,8.718212499999998,0.0
frogs_MFCCs_11,7195.0,0.1008,1.0,-0.8832125,0.5216500000000001,-0.116,-0.153925,0.1866,0.5505,-0.4145375,0.133425,0.2963125,0.2088374999999999,0.86565,0.108425,0.688725,0.19555,0.879725,8.7749,0.0
frogs_MFCCs_11,7195.0,0.0502999999999999,1.0,-0.8832125000000001,0.523,-0.1156874999999999,-0.1531875,0.1867125,0.5483374999999999,-0.4201375,0.1339125,0.29685,0.2099875,0.8657374999999999,0.109025,0.6889875,0.1965,0.8799125,8.829537499999999,0.0
frogs_MFCCs_17,7195.0,0.5025875000000001,1.0,-0.4156125,0.587675,0.0891375,0.1132625,0.1377125,-0.5994124999999999,-0.3870625,0.097175,0.2027125,0.196825,0.8814875,0.19745,0.7,0.2360375,0.8877875000000001,8.182749999999999,0.0
frogs_MFCCs_17,7195.0,0.4503125,1.0,-0.4090625,0.6234999999999999,0.0890499999999999,0.1134,0.1380875,-0.5823875,-0.4215125,0.0976375,0.2034124999999999,0.19885,0.8832625000000001,0.19835,0.7002375,0.2372125,0.88835,8.2826375,0.0
frogs_MFCCs_17,7195.0,0.40175,1.0,-0.4111125,0.5947500000000001,0.0892125,0.1135375,0.1381375,-0.5844250000000001,-0.424,0.09765,0.2035,0.1928375,0.8823750000000001,0.1934874999999999,0.7005749999999998,0.2292375,0.8884,8.367325000000001,0.0
frogs_MFCCs_17,7195.0,0.3490625,1.0,-0.4195375,0.5947499999999999,0.0885625,0.112575,0.1380875,-0.5851875,-0.4204375,0.0976249999999999,0.2032749999999999,0.1959375,0.8815999999999999,0.1965874999999999,0.7004249999999999,0.2335625,0.8883249999999999,8.451762500000001,0.0
frogs_MFCCs_17,7195.0,0.2996499999999999,1.0,-0.4156125,0.6237000000000001,0.0892874999999999,0.1127499999999999,0.1375875,-0.58755,-0.4141125,0.097475,0.202425,0.1910625,0.883875,0.194825,0.701375,0.2317,0.8890250000000001,8.5249875,0.0
frogs_MFCCs_17,7195.0,0.250225,1.0,-0.417575,0.59475,0.0886124999999999,0.1127625,0.1382624999999999,-0.5907374999999999,-0.4134,0.0977625,0.2034125,0.1899499999999999,0.883175,0.1912875,0.7014125,0.226425,0.8888625000000001,8.593137500000001,0.0
frogs_MFCCs_17,7195.0,0.1996499999999999,1.0,-0.417575,0.65225,0.088375,0.112375,0.137975,-0.5855625,-0.413725,0.097675,0.2029625,0.1917625,0.8823625,0.1952374999999999,0.700825,0.231675,0.8886875000000001,8.658425000000001,0.0
frogs_MFCCs_17,7195.0,0.1504625,1.0,-0.4215,0.6233000000000001,0.0882875,0.1123,0.1379875,-0.5839125,-0.4346,0.0978375,0.203725,0.1890124999999999,0.8817750000000001,0.190525,0.7007625,0.2254749999999999,0.8886875000000001,8.71805,0.0
frogs_MFCCs_17,7195.0,0.1003999999999999,1.0,-0.4195375,0.5662,0.0886875,0.1128875,0.13805,-0.5942875,-0.44255,0.0977625,0.2037,0.1913875,0.8826125,0.193075,0.7003875,0.2289125,0.8883249999999999,8.77535,0.0
frogs_MFCCs_17,7195.0,0.0497375,1.0,-0.4215,0.65245,0.0886625,0.1127374999999999,0.138075,-0.5879125,-0.428925,0.0978,0.2038,0.191,0.8827375000000001,0.192875,0.7004124999999999,0.2285874999999999,0.8883875,8.830162499999998,0.0
frogs_MFCCs_9,7195.0,0.4998249999999999,1.0,-0.57065,0.7022625,0.1273375,0.188825,0.1795,-0.903375,0.0811625,0.0992125,0.2621375,0.1844625,0.8518375,0.10805,0.6630125,0.1871875,0.8474875000000001,8.188312499999999,0.0
frogs_MFCCs_9,7195.0,0.4511249999999999,1.0,-0.5515,0.6883625000000001,0.127625,0.1885625,0.178825,-0.912425,0.0885125,0.09905,0.2617,0.194225,0.8547124999999999,0.1147,0.6664625,0.196525,0.8504749999999999,8.2812,0.0
frogs_MFCCs_9,7195.0,0.4009125,1.0,-0.554,0.7022625,0.1291375,0.1902749999999999,0.17875,-0.9310875,0.1223,0.098175,0.256175,0.1869875,0.8508749999999999,0.107975,0.6612125,0.1873125,0.8451375000000001,8.36875,0.0
frogs_MFCCs_9,7195.0,0.3534125,1.0,-0.554,0.67645,0.1276625,0.18905,0.1791375,-0.91715,0.0580124999999999,0.098875,0.262525,0.1943,0.8536125000000001,0.1133625,0.663075,0.19445,0.8476375,8.4450625,0.0
frogs_MFCCs_9,7195.0,0.3016375,1.0,-0.578075,0.700275,0.1275625,0.1886499999999999,0.1793124999999999,-0.9133625,0.0794749999999999,0.099325,0.2611,0.1891874999999999,0.8532375000000001,0.110725,0.6637,0.191,0.8475999999999999,8.522099999999998,0.0
frogs_MFCCs_9,7195.0,0.2468999999999999,1.0,-0.578975,0.7260875,0.1276499999999999,0.188575,0.1791375,-0.9109125,0.0838,0.0992875,0.2625375,0.1902125,0.8520375,0.1111125,0.663175,0.19135,0.8468874999999999,8.59755,0.0
frogs_MFCCs_9,7195.0,0.2003875,1.0,-0.578975,0.7260875,0.127525,0.1891375,0.1797124999999999,-0.9141875,0.0699125,0.099175,0.2630875,0.1897125,0.8520125,0.1095375,0.6624,0.189225,0.846475,8.6575125,0.0
frogs_MFCCs_9,7195.0,0.1499125,1.0,-0.5873,0.7022625,0.1280625,0.189025,0.178875,-0.9177,0.086625,0.098875,0.2614125,0.1861124999999999,0.8507125,0.107225,0.6606375000000001,0.1856,0.8451,8.7187125,0.0
frogs_MFCCs_9,7195.0,0.1004749999999999,1.0,-0.5873,0.7260875,0.1282625,0.1894625,0.178925,-0.917725,0.086625,0.098775,0.260475,0.1874124999999999,0.8517625,0.1081625,0.662625,0.1874625,0.8464125,8.7752375,0.0
frogs_MFCCs_9,7195.0,0.0502624999999999,1.0,-0.5873,0.714175,0.1284125,0.1893875,0.1787875,-0.9184250000000002,0.0895875,0.0987875,0.2603499999999999,0.1880625,0.8523499999999999,0.1089624999999999,0.6622374999999999,0.188275,0.8463499999999999,8.8295625,0.0
frogs_MFCCs_12,7195.0,0.497725,1.0,-0.734225,0.688225,0.043925,0.051425,0.1567125,-0.1215875,0.9816875,0.0830124999999999,0.1669125,0.1052249999999999,0.844875,0.0903625,0.69295,0.1452375,0.869075,8.192475,0.0
frogs_MFCCs_12,7195.0,0.45125,1.0,-0.7069125,0.6596750000000001,0.043,0.0508375,0.155925,-0.1210625,0.8735875,0.0838375,0.1685624999999999,0.1130125,0.8447625,0.0929375,0.6933125,0.1483625,0.8702375,8.2809875,0.0
frogs_MFCCs_12,7195.0,0.3999499999999999,1.0,-0.7125875,0.68555,0.043,0.0507875,0.1564125,-0.1121375,0.908925,0.083775,0.1680625,0.112675,0.843475,0.09565,0.6918999999999998,0.151725,0.8685999999999999,8.3704125,0.0
frogs_MFCCs_12,7195.0,0.3532499999999999,1.0,-0.7132375000000001,0.6660875,0.0433875,0.0512249999999999,0.1553749999999999,-0.1358625,0.929675,0.082825,0.1661375,0.1083,0.8454499999999999,0.09135,0.6922625,0.14585,0.8683375,8.4453,0.0
frogs_MFCCs_12,7195.0,0.3031624999999999,1.0,-0.758575,0.682875,0.043875,0.0512375,0.1558375,-0.0945749999999999,0.89685,0.0834874999999999,0.1676,0.1048875,0.84235,0.0919875,0.69175,0.1464625,0.8685624999999999,8.51995,0.0
frogs_MFCCs_12,7195.0,0.2476375,1.0,-0.7585750000000001,0.68555,0.043175,0.0508499999999999,0.1559125,-0.1109874999999999,0.9278375,0.083,0.1665375,0.1104375,0.842175,0.0940375,0.6907875,0.148525,0.8674499999999999,8.596599999999999,0.0
frogs_MFCCs_12,7195.0,0.1990125,1.0,-0.7994000000000001,0.688225,0.04315,0.0509125,0.1556625,-0.12625,0.9586125,0.083075,0.167025,0.1071125,0.8426875000000001,0.0934125,0.6909000000000001,0.1476625,0.867775,8.659225,0.0
frogs_MFCCs_12,7195.0,0.15005,1.0,-0.7789875,0.6844125,0.0432625,0.0511625,0.156075,-0.1273625,0.9403625,0.083125,0.166625,0.111175,0.843375,0.0935625,0.6910125,0.1484249999999999,0.8678625,8.718599999999999,0.0
frogs_MFCCs_12,7195.0,0.0991875,1.0,-0.7994000000000001,0.68555,0.043525,0.0511875,0.1561374999999999,-0.1220749999999999,0.9508125,0.082925,0.1660875,0.106875,0.8431875,0.0915375,0.6914374999999999,0.1451625,0.8680625,8.776675,0.0
frogs_MFCCs_12,7195.0,0.049775,1.0,-0.7789875,0.6909,0.043525,0.0509875,0.1558249999999999,-0.1144874999999999,0.9328875,0.0831375,0.16645,0.1073499999999999,0.84285,0.092675,0.6910125,0.1468625,0.86785,8.8300875,0.0
frogs_MFCCs_14,7195.0,0.4987374999999999,1.0,-0.5873499999999999,0.542775,-0.0394625,-0.0515375,0.152775,0.3849875,0.13695,0.0837249999999999,0.1707375,0.0936625,0.845825,0.046125,0.6916875,0.0793,0.867775,8.190462499999999,0.0
frogs_MFCCs_14,7195.0,0.4491875000000001,1.0,-0.5761,0.503825,-0.039525,-0.051025,0.151675,0.375125,0.1147125,0.0846875,0.1717,0.0872125,0.8451375000000001,0.0428749999999999,0.6930624999999999,0.0737125,0.8687,8.284749999999999,0.0
frogs_MFCCs_14,7195.0,0.4013125,1.0,-0.5884375,0.5581999999999999,-0.0392499999999999,-0.05105,0.1527625,0.3764125,0.1308625,0.08435,0.1713,0.089275,0.8447249999999998,0.0431875,0.6920625,0.07575,0.8683875,8.368087500000001,0.0
frogs_MFCCs_14,7195.0,0.3555375,1.0,-0.5805874999999999,0.51935,-0.03845,-0.0505749999999999,0.1528,0.385625,0.0872875,0.0848249999999999,0.172375,0.096775,0.8438375,0.0480875,0.6926125,0.0826374999999999,0.868775,8.441775,0.0
frogs_MFCCs_14,7195.0,0.2993875,1.0,-0.586475,0.5746,-0.0382625,-0.0498875,0.1527375,0.37635,0.114625,0.0854125,0.1731,0.089825,0.8433875000000001,0.0428874999999999,0.6920499999999998,0.0754125,0.86875,8.5253125,0.0
